row_id,poverty_probability
3757,0.548
3758,0.324
3759,0.942
3760,0.895
3761,0.454
3762,0.63
3763,0.569
3764,0.961
3765,0.886
3766,0.914
3767,0.9990000000000001
3768,0.342
3769,0.6
3770,0.54
3771,0.9640000000000001
3772,0.826
3773,0.339
3774,0.049
3775,0.975
3776,0.035
3777,0.875
3778,0.975
3779,0.97
3780,0.701
3781,0.715
3782,0.949
3783,0.686
3784,0.321
3785,0.897
3786,0.624
3787,0.191
3788,0.852
3789,0.875
3790,0.45299999999999996
3791,0.471
3792,0.6
3793,0.21600000000000003
3794,0.482
3795,0.123
3796,0.035
3797,0.95
3798,0.843
3799,0.123
3800,0.569
3801,0.185
3802,0.664
3803,0.63
3804,0.241
3805,0.879
3806,0.26
3807,0.456
3808,0.64
3809,0.0
3810,0.035
3811,0.45299999999999996
3812,0.8490000000000001
3813,0.515
3814,0.523
3815,0.253
3816,0.449
3817,0.9390000000000001
3818,0.9670000000000001
3819,0.803
3820,0.21600000000000003
3821,0.99
3822,0.9990000000000001
3823,0.915
3824,0.449
3825,0.409
3826,0.437
3827,0.63
3828,0.548
3829,0.7509999999999999
3830,0.506
3831,0.785
3832,0.757
3833,0.95
3834,0.768
3835,0.895
3836,0.548
3837,0.584
3838,0.591
3839,0.732
3840,0.846
3841,0.633
3842,0.929
3843,0.895
3844,0.447
3845,0.63
3846,0.9640000000000001
3847,0.949
3848,0.686
3849,0.894
3850,0.437
3851,0.63
3852,0.027000000000000003
3853,0.584
3854,0.915
3855,0.574
3856,0.071
3857,0.185
3858,0.826
3859,0.715
3860,0.333
3861,0.95
3862,0.97
3863,0.39399999999999996
3864,0.664
3865,0.049
3866,0.268
3867,0.63
3868,0.929
3869,0.117
3870,0.95
3871,0.843
3872,0.191
3873,0.282
3874,0.728
3875,0.268
3876,0.633
3877,0.409
3878,0.049
3879,0.983
3880,0.515
3881,0.342
3882,0.949
3883,0.321
3884,0.035
3885,0.843
3886,0.9940000000000001
3887,0.191
3888,0.633
3889,0.664
3890,0.95
3891,0.915
3892,0.548
3893,0.915
3894,0.879
3895,0.95
3896,0.876
3897,0.161
3898,0.834
3899,0.027000000000000003
3900,0.95
3901,0.95
3902,0.21600000000000003
3903,0.9390000000000001
3904,0.604
3905,0.846
3906,0.757
3907,0.732
3908,0.0
3909,0.875
3910,0.633
3911,0.0
3912,0.321
3913,0.45299999999999996
3914,0.282
3915,0.914
3916,0.715
3917,0.591
3918,0.755
3919,0.507
3920,0.95
3921,0.515
3922,0.879
3923,0.604
3924,0.886
3925,0.608
3926,0.895
3927,0.894
3928,0.604
3929,0.846
3930,0.608
3931,0.404
3932,0.117
3933,0.482
3934,0.26
3935,0.45299999999999996
3936,0.447
3937,0.925
3938,0.732
3939,0.987
3940,0.027000000000000003
3941,0.604
3942,0.117
3943,0.54
3944,0.449
3945,0.8490000000000001
3946,0.728
3947,0.9670000000000001
3948,0.969
3949,0.633
3950,0.191
3951,0.49200000000000005
3952,0.8490000000000001
3953,0.447
3954,0.0
3955,0.342
3956,0.98
3957,0.191
3958,0.079
3959,0.732
3960,0.9670000000000001
3961,0.482
3962,0.772
3963,0.368
3964,0.846
3965,0.715
3966,0.191
3967,0.409
3968,0.785
3969,0.9570000000000001
3970,0.914
3971,0.633
3972,0.755
3973,0.267
3974,0.633
3975,0.671
3976,0.895
3977,0.826
3978,0.54
3979,0.743
3980,0.732
3981,0.886
3982,0.7959999999999999
3983,0.515
3984,0.437
3985,0.732
3986,0.63
3987,0.584
3988,0.894
3989,0.925
3990,0.342
3991,0.342
3992,0.895
3993,0.049
3994,0.879
3995,0.95
3996,0.715
3997,0.772
3998,0.39399999999999996
3999,0.96
4000,0.449
4001,0.9570000000000001
4002,0.105
4003,0.875
4004,0.132
4005,0.63
4006,0.584
4007,0.282
4008,0.39399999999999996
4009,0.9640000000000001
4010,0.875
4011,0.482
4012,0.342
4013,0.071
4014,0.26
4015,0.035
4016,0.756
4017,0.447
4018,0.624
4019,0.355
4020,0.612
4021,0.664
4022,0.732
4023,0.45299999999999996
4024,0.574
4025,0.21600000000000003
4026,0.447
4027,0.49200000000000005
4028,0.78
4029,0.715
4030,0.321
4031,0.997
4032,0.715
4033,0.9670000000000001
4034,0.0
4035,0.54
4036,0.895
4037,0.664
4038,0.9570000000000001
4039,0.99
4040,0.757
4041,0.321
4042,0.0
4043,0.743
4044,0.031
4045,0.482
4046,0.981
4047,0.981
4048,0.826
4049,0.471
4050,0.161
4051,0.7959999999999999
4052,0.95
4053,0.191
4054,0.969
4055,0.9390000000000001
4056,0.205
4057,0.447
4058,0.7959999999999999
4059,0.949
4060,0.079
4061,0.191
4062,0.515
4063,0.268
4064,0.26
4065,0.612
4066,0.9670000000000001
4067,0.846
4068,0.95
4069,0.548
4070,0.449
4071,0.026000000000000002
4072,0.95
4073,0.757
4074,0.39399999999999996
4075,0.26
4076,0.732
4077,0.39399999999999996
4078,0.9670000000000001
4079,0.883
4080,0.017
4081,0.45299999999999996
4082,0.321
4083,0.584
4084,0.9390000000000001
4085,0.879
4086,0.63
4087,0.9990000000000001
4088,0.39399999999999996
4089,0.191
4090,0.507
4091,0.105
4092,0.894
4093,0.026000000000000002
4094,0.117
4095,0.755
4096,0.925
4097,0.241
4098,0.785
4099,0.584
4100,0.969
4101,0.969
4102,0.309
4103,0.185
4104,0.049
4105,0.9390000000000001
4106,0.914
4107,0.929
4108,0.9670000000000001
4109,0.404
4110,0.97
4111,0.755
4112,0.49200000000000005
4113,0.28
4114,0.785
4115,0.95
4116,0.768
4117,0.97
4118,0.992
4119,0.612
4120,0.21600000000000003
4121,0.6
4122,0.95
4123,0.8490000000000001
4124,0.608
4125,0.95
4126,0.409
4127,0.95
4128,0.6
4129,0.612
4130,0.63
4131,0.449
4132,0.95
4133,0.64
4134,0.757
4135,0.49200000000000005
4136,0.321
4137,0.983
4138,0.071
4139,0.97
4140,0.035
4141,0.732
4142,0.895
4143,0.826
4144,0.205
4145,0.507
4146,0.982
4147,0.268
4148,0.686
4149,0.895
4150,0.321
4151,0.49200000000000005
4152,0.701
4153,0.506
4154,0.017
4155,0.785
4156,0.49200000000000005
4157,0.26
4158,0.886
4159,0.785
4160,0.7509999999999999
4161,0.732
4162,0.132
4163,0.886
4164,0.925
4165,0.45299999999999996
4166,0.843
4167,0.342
4168,0.757
4169,0.071
4170,0.715
4171,0.035
4172,0.879
4173,0.371
4174,0.342
4175,0.895
4176,0.515
4177,0.925
4178,0.914
4179,0.834
4180,0.035
4181,0.95
4182,0.846
4183,0.97
4184,0.26
4185,0.123
4186,0.97
4187,0.826
4188,0.515
4189,0.826
4190,0.117
4191,0.952
4192,0.268
4193,0.191
4194,0.117
4195,0.268
4196,0.785
4197,0.506
4198,0.732
4199,0.785
4200,0.253
4201,0.846
4202,0.071
4203,0.755
4204,0.507
4205,0.9570000000000001
4206,0.079
4207,0.409
4208,0.701
4209,0.886
4210,0.515
4211,0.295
4212,0.772
4213,0.63
4214,0.9570000000000001
4215,0.701
4216,0.515
4217,0.548
4218,0.23199999999999998
4219,0.826
4220,0.969
4221,0.982
4222,0.63
4223,0.342
4224,0.99
4225,0.161
4226,0.624
4227,0.95
4228,0.792
4229,0.105
4230,0.834
4231,0.161
4232,0.574
4233,0.191
4234,0.447
4235,0.95
4236,0.071
4237,0.049
4238,0.95
4239,0.049
4240,0.757
4241,0.489
4242,0.031
4243,0.843
4244,0.548
4245,0.97
4246,0.185
4247,0.515
4248,0.656
4249,0.895
4250,0.28
4251,0.7959999999999999
4252,0.772
4253,0.123
4254,0.447
4255,0.45299999999999996
4256,0.664
4257,0.826
4258,0.9670000000000001
4259,0.983
4260,0.772
4261,0.017
4262,0.914
4263,0.95
4264,0.21600000000000003
4265,0.122
4266,0.9990000000000001
4267,0.929
4268,0.772
4269,0.633
4270,0.324
4271,0.569
4272,0.45299999999999996
4273,0.633
4274,0.105
4275,0.49200000000000005
4276,0.507
4277,0.9990000000000001
4278,0.161
4279,0.324
4280,0.268
4281,0.895
4282,0.732
4283,0.834
4284,0.507
4285,0.875
4286,0.031
4287,0.914
4288,0.772
4289,0.9670000000000001
4290,0.9940000000000001
4291,0.894
4292,0.824
4293,0.371
4294,0.456
4295,1.0
4296,0.879
4297,0.633
4298,0.757
4299,0.63
4300,0.728
4301,0.633
4302,0.728
4303,0.027000000000000003
4304,0.756
4305,0.97
4306,0.915
4307,0.612
4308,0.205
4309,0.267
4310,0.309
4311,0.95
4312,0.982
4313,0.49200000000000005
4314,0.523
4315,0.132
4316,0.824
4317,0.95
4318,0.409
4319,0.895
4320,0.027000000000000003
4321,0.664
4322,0.715
4323,0.39399999999999996
4324,0.961
4325,0.852
4326,0.992
4327,0.591
4328,0.548
4329,0.9670000000000001
4330,0.6
4331,0.612
4332,0.728
4333,0.929
4334,0.26
4335,0.949
4336,0.785
4337,0.715
4338,0.886
4339,0.321
4340,0.7959999999999999
4341,0.282
4342,0.975
4343,0.482
4344,0.785
4345,0.785
4346,0.99
4347,0.017
4348,0.9990000000000001
4349,0.9940000000000001
4350,0.843
4351,0.826
4352,0.929
4353,0.755
4354,0.9570000000000001
4355,0.105
4356,0.983
4357,0.715
4358,0.191
4359,0.715
4360,0.027000000000000003
4361,0.982
4362,0.9670000000000001
4363,0.355
4364,0.449
4365,0.132
4366,0.132
4367,0.7509999999999999
4368,0.895
4369,0.732
4370,0.6
4371,0.981
4372,0.132
4373,0.772
4374,0.729
4375,0.97
4376,0.447
4377,0.6
4378,0.569
4379,0.161
4380,0.506
4381,0.45299999999999996
4382,0.333
4383,0.843
4384,0.117
4385,0.342
4386,0.894
4387,0.548
4388,0.929
4389,0.64
4390,0.333
4391,0.95
4392,0.191
4393,0.757
4394,0.9670000000000001
4395,0.447
4396,0.321
4397,0.715
4398,0.447
4399,0.604
4400,0.122
4401,0.633
4402,0.914
4403,0.755
4404,0.268
4405,0.548
4406,0.879
4407,0.879
4408,0.45299999999999996
4409,0.39399999999999996
4410,0.772
4411,0.929
4412,0.743
4413,0.895
4414,0.664
4415,0.482
4416,0.45299999999999996
4417,0.449
4418,0.612
4419,0.879
4420,0.633
4421,0.355
4422,0.915
4423,0.664
4424,0.471
4425,0.0
4426,0.949
4427,0.584
4428,0.45299999999999996
4429,0.732
4430,0.929
4431,0.925
4432,0.105
4433,0.897
4434,0.715
4435,0.97
4436,0.97
4437,0.449
4438,0.28
4439,0.785
4440,0.894
4441,0.664
4442,0.95
4443,0.253
4444,0.78
4445,0.7509999999999999
4446,0.656
4447,0.027000000000000003
4448,0.574
4449,0.826
4450,0.49200000000000005
4451,0.21600000000000003
4452,0.814
4453,0.886
4454,0.49200000000000005
4455,0.895
4456,0.437
4457,0.95
4458,0.612
4459,0.834
4460,0.371
4461,0.557
4462,0.342
4463,0.387
4464,0.785
4465,0.404
4466,0.132
4467,0.961
4468,0.26
4469,0.45299999999999996
4470,0.161
4471,0.6
4472,0.608
4473,0.39399999999999996
4474,0.241
4475,0.437
4476,0.755
4477,0.071
4478,0.027000000000000003
4479,0.95
4480,0.879
4481,0.449
4482,0.633
4483,0.981
4484,0.26
4485,0.0
4486,0.95
4487,0.826
4488,0.895
4489,0.895
4490,0.969
4491,0.975
4492,0.879
4493,1.0
4494,0.671
4495,0.321
4496,0.035
4497,0.371
4498,0.772
4499,0.271
4500,0.895
4501,0.449
4502,0.664
4503,0.9670000000000001
4504,0.894
4505,1.0
4506,0.656
4507,0.915
4508,0.7959999999999999
4509,0.035
4510,0.969
4511,0.584
4512,0.604
4513,0.757
4514,0.633
4515,0.982
4516,0.45299999999999996
4517,0.132
4518,0.449
4519,0.875
4520,0.728
4521,0.6
4522,0.895
4523,0.9990000000000001
4524,0.886
4525,0.755
4526,0.983
4527,0.071
4528,0.785
4529,0.489
4530,0.071
4531,0.456
4532,0.715
4533,0.894
4534,0.569
4535,0.875
4536,0.728
4537,0.9670000000000001
4538,0.523
4539,0.456
4540,0.9670000000000001
4541,0.612
4542,0.942
4543,0.879
4544,0.9670000000000001
4545,0.031
4546,0.342
4547,0.355
4548,0.9670000000000001
4549,0.523
4550,0.449
4551,0.0
4552,0.846
4553,0.757
4554,0.95
4555,0.95
4556,0.185
4557,0.792
4558,0.569
4559,0.9390000000000001
4560,0.95
4561,0.071
4562,0.216
4563,0.45299999999999996
4564,0.604
4565,0.624
4566,0.97
4567,0.26
4568,0.846
4569,0.7509999999999999
4570,0.929
4571,0.826
4572,0.368
4573,0.604
4574,0.117
4575,0.489
4576,0.656
4577,0.447
4578,0.895
4579,0.39399999999999996
4580,0.949
4581,0.26
4582,0.64
4583,0.97
4584,0.604
4585,0.729
4586,0.071
4587,0.489
4588,0.701
4589,0.7509999999999999
4590,0.282
4591,0.969
4592,0.895
4593,0.826
4594,0.671
4595,0.0
4596,0.732
4597,0.608
4598,0.895
4599,0.915
4600,0.894
4601,0.569
4602,0.99
4603,0.447
4604,0.743
4605,0.268
4606,0.925
4607,0.728
4608,0.515
4609,0.879
4610,0.843
4611,0.826
4612,0.268
4613,0.26
4614,0.95
4615,0.664
4616,0.321
4617,0.8490000000000001
4618,0.117
4619,0.95
4620,0.755
4621,0.447
4622,0.929
4623,0.915
4624,0.355
4625,0.081
4626,0.949
4627,0.785
4628,0.843
4629,0.772
4630,0.173
4631,0.017
4632,0.732
4633,0.929
4634,0.6
4635,0.834
4636,0.732
4637,0.715
4638,0.879
4639,0.49200000000000005
4640,0.6
4641,0.63
4642,0.949
4643,0.95
4644,0.633
4645,0.191
4646,0.191
4647,0.63
4648,0.49200000000000005
4649,0.982
4650,0.523
4651,0.482
4652,0.271
4653,0.027000000000000003
4654,0.321
4655,0.755
4656,0.975
4657,0.7959999999999999
4658,0.132
4659,0.604
4660,0.161
4661,0.612
4662,0.826
4663,0.879
4664,0.117
4665,0.7959999999999999
4666,0.772
4667,0.894
4668,0.95
4669,0.757
4670,0.97
4671,0.387
4672,0.785
4673,0.981
4674,0.97
4675,0.26
4676,0.271
4677,0.633
4678,0.9670000000000001
4679,0.321
4680,0.031
4681,0.97
4682,0.6
4683,0.97
4684,0.997
4685,0.21600000000000003
4686,0.515
4687,0.604
4688,0.268
4689,0.656
4690,0.355
4691,0.743
4692,0.9670000000000001
4693,0.447
4694,0.8490000000000001
4695,0.185
4696,0.78
4697,0.656
4698,0.604
4699,0.7509999999999999
4700,0.574
4701,0.368
4702,0.715
4703,0.404
4704,0.569
4705,0.515
4706,0.268
4707,0.768
4708,0.7509999999999999
4709,0.21600000000000003
4710,0.489
4711,0.99
4712,1.0
4713,0.879
4714,0.117
4715,0.9670000000000001
4716,0.031
4717,0.49200000000000005
4718,0.449
4719,0.6
4720,0.268
4721,0.843
4722,0.584
4723,0.974
4724,0.035
4725,0.309
4726,0.523
4727,0.914
4728,0.271
4729,0.191
4730,0.757
4731,0.755
4732,0.612
4733,0.843
4734,0.8490000000000001
4735,0.975
4736,0.45299999999999996
4737,0.117
4738,0.342
4739,0.6
4740,0.117
4741,0.079
4742,0.035
4743,0.929
4744,0.6
4745,0.548
4746,0.656
4747,0.608
4748,0.482
4749,0.63
4750,0.63
4751,0.755
4752,0.772
4753,0.515
4754,0.183
4755,0.875
4756,0.409
4757,0.437
4758,0.9940000000000001
4759,0.355
4760,0.132
4761,0.757
4762,0.268
4763,0.268
4764,0.7959999999999999
4765,0.7959999999999999
4766,0.95
4767,0.97
4768,0.612
4769,0.049
4770,0.39399999999999996
4771,0.879
4772,0.9990000000000001
4773,0.45299999999999996
4774,0.071
4775,0.846
4776,0.757
4777,0.97
4778,0.295
4779,0.132
4780,0.515
4781,0.929
4782,0.0
4783,0.686
4784,0.95
4785,0.886
4786,0.949
4787,0.574
4788,0.925
4789,0.45299999999999996
4790,0.21600000000000003
4791,0.97
4792,0.9670000000000001
4793,0.333
4794,0.26
4795,0.914
4796,0.95
4797,0.548
4798,0.914
4799,0.664
4800,0.757
4801,0.591
4802,0.6
4803,0.9990000000000001
4804,0.489
4805,0.9640000000000001
4806,0.026000000000000002
4807,0.7959999999999999
4808,0.489
4809,0.031
4810,0.071
4811,0.728
4812,0.591
4813,0.701
4814,0.846
4815,0.191
4816,0.404
4817,0.671
4818,0.95
4819,0.8490000000000001
4820,0.309
4821,0.728
4822,0.895
4823,0.894
4824,0.608
4825,0.7959999999999999
4826,0.894
4827,0.321
4828,0.846
4829,0.785
4830,0.324
4831,0.915
4832,0.715
4833,0.843
4834,0.949
4835,0.42
4836,0.191
4837,0.9990000000000001
4838,0.997
4839,0.604
4840,0.371
4841,0.95
4842,0.755
4843,0.843
4844,0.216
4845,0.757
4846,0.507
4847,0.969
4848,0.241
4849,0.9670000000000001
4850,0.368
4851,0.437
4852,0.772
4853,0.715
4854,0.772
4855,0.728
4856,0.507
4857,0.173
4858,0.757
4859,0.191
4860,0.987
4861,0.843
4862,0.9390000000000001
4863,0.216
4864,0.95
4865,0.54
4866,0.915
4867,0.321
4868,0.9570000000000001
4869,0.9390000000000001
4870,0.42
4871,0.8490000000000001
4872,0.728
4873,0.879
4874,0.45299999999999996
4875,0.826
4876,0.894
4877,0.071
4878,0.035
4879,0.7509999999999999
4880,0.185
4881,0.875
4882,0.216
4883,0.664
4884,1.0
4885,0.6
4886,0.185
4887,0.875
4888,0.814
4889,0.95
4890,0.39399999999999996
4891,0.548
4892,0.732
4893,0.95
4894,0.915
4895,0.368
4896,0.843
4897,0.105
4898,0.875
4899,0.876
4900,0.574
4901,0.8490000000000001
4902,0.449
4903,0.035
4904,0.0
4905,0.981
4906,0.785
4907,0.879
4908,0.983
4909,0.846
4910,0.671
4911,0.894
4912,0.755
4913,0.612
4914,0.879
4915,0.732
4916,0.0
4917,0.026000000000000002
4918,0.925
4919,0.404
4920,0.949
4921,0.732
4922,0.755
4923,0.507
4924,0.879
4925,0.895
4926,0.506
4927,0.757
4928,0.772
4929,0.95
4930,0.915
4931,0.772
4932,0.161
4933,0.241
4934,0.8490000000000001
4935,0.914
4936,0.548
4937,0.368
4938,0.342
4939,0.633
4940,0.9670000000000001
4941,0.515
4942,0.656
4943,0.95
4944,0.45299999999999996
4945,0.949
4946,0.728
4947,0.99
4948,0.715
4949,0.049
4950,0.404
4951,0.132
4952,0.729
4953,0.732
4954,0.6
4955,0.447
4956,0.49200000000000005
4957,0.97
4958,0.7959999999999999
4959,0.715
4960,0.826
4961,0.969
4962,0.161
4963,0.368
4964,0.39399999999999996
4965,0.715
4966,0.447
4967,0.482
4968,0.506
4969,0.886
4970,0.78
4971,0.757
4972,0.7959999999999999
4973,0.035
4974,0.664
4975,0.268
4976,0.785
4977,0.952
4978,0.132
4979,0.185
4980,0.482
4981,0.612
4982,0.45299999999999996
4983,0.117
4984,0.39399999999999996
4985,0.785
4986,0.574
4987,0.482
4988,0.843
4989,0.886
4990,0.39399999999999996
4991,0.268
4992,0.185
4993,0.185
4994,0.772
4995,0.826
4996,0.191
4997,0.368
4998,0.785
4999,0.035
5000,0.846
5001,0.404
5002,0.23199999999999998
5003,0.26
5004,0.23199999999999998
5005,0.97
5006,0.9570000000000001
5007,0.895
5008,0.728
5009,0.515
5010,0.63
5011,0.26
5012,0.843
5013,0.0
5014,0.584
5015,0.846
5016,0.8490000000000001
5017,0.324
5018,0.982
5019,0.456
5020,0.191
5021,0.792
5022,0.612
5023,0.757
5024,0.757
5025,0.027000000000000003
5026,0.079
5027,0.95
5028,0.981
5029,0.755
5030,0.447
5031,0.295
5032,0.63
5033,0.026000000000000002
5034,0.027000000000000003
5035,0.268
5036,0.26
5037,0.895
5038,0.969
5039,0.803
5040,0.785
5041,0.612
5042,0.664
5043,0.95
5044,0.895
5045,0.321
5046,0.456
5047,0.321
5048,0.728
5049,0.9990000000000001
5050,0.757
5051,0.949
5052,0.843
5053,0.26
5054,0.772
5055,0.95
5056,0.664
5057,1.0
5058,0.268
5059,0.95
5060,0.886
5061,0.268
5062,0.95
5063,0.6
5064,0.9640000000000001
5065,0.507
5066,0.49200000000000005
5067,0.715
5068,0.282
5069,0.507
5070,0.915
5071,0.95
5072,0.6
5073,0.886
5074,0.772
5075,0.949
5076,0.321
5077,0.071
5078,0.321
5079,0.826
5080,0.271
5081,0.342
5082,0.6
5083,0.728
5084,0.9570000000000001
5085,0.987
5086,0.785
5087,0.26
5088,0.715
5089,0.633
5090,0.26
5091,0.447
5092,0.117
5093,0.482
5094,0.449
5095,0.45299999999999996
5096,0.45299999999999996
5097,0.949
5098,0.9570000000000001
5099,0.757
5100,0.342
5101,0.0
5102,0.755
5103,0.295
5104,0.966
5105,0.371
5106,0.23199999999999998
5107,0.97
5108,0.728
5109,0.886
5110,0.929
5111,0.342
5112,0.548
5113,0.8490000000000001
5114,0.633
5115,0.975
5116,0.879
5117,0.45299999999999996
5118,0.45299999999999996
5119,0.132
5120,0.97
5121,0.26
5122,0.875
5123,0.584
5124,0.117
5125,0.701
5126,0.21600000000000003
5127,0.282
5128,0.633
5129,0.191
5130,0.915
5131,0.757
5132,0.191
5133,0.633
5134,0.915
5135,0.9670000000000001
5136,0.447
5137,0.26
5138,0.914
5139,0.846
5140,0.886
5141,0.958
5142,0.9670000000000001
5143,0.982
5144,0.612
5145,0.843
5146,0.185
5147,0.6
5148,0.49200000000000005
5149,0.26
5150,0.6
5151,0.548
5152,0.45299999999999996
5153,0.961
5154,0.826
5155,0.604
5156,0.7959999999999999
5157,0.342
5158,0.163
5159,0.756
5160,0.9990000000000001
5161,0.321
5162,0.049
5163,0.449
5164,0.584
5165,0.63
5166,0.548
5167,0.309
5168,0.728
5169,0.0
5170,0.715
5171,0.612
5172,0.574
5173,0.027000000000000003
5174,0.9390000000000001
5175,0.21600000000000003
5176,0.191
5177,0.9670000000000001
5178,0.969
5179,0.506
5180,0.686
5181,0.591
5182,0.879
5183,0.6
5184,0.569
5185,0.929
5186,0.95
5187,0.95
5188,0.282
5189,0.875
5190,0.755
5191,0.95
5192,0.843
5193,0.515
5194,0.612
5195,0.54
5196,0.027000000000000003
5197,0.21600000000000003
5198,0.26
5199,0.604
5200,0.39399999999999996
5201,0.981
5202,0.728
5203,0.604
5204,0.507
5205,0.612
5206,0.756
5207,0.715
5208,0.117
5209,0.6
5210,0.633
5211,0.63
5212,0.886
5213,0.9670000000000001
5214,0.191
5215,0.447
5216,0.846
5217,0.897
5218,0.981
5219,0.489
5220,0.63
5221,0.792
5222,0.523
5223,0.447
5224,0.633
5225,0.409
5226,0.282
5227,0.49200000000000005
5228,0.915
5229,0.191
5230,0.321
5231,0.26
5232,0.132
5233,0.925
5234,0.523
5235,0.914
5236,0.7959999999999999
5237,0.026000000000000002
5238,0.925
5239,0.633
5240,0.95
5241,0.952
5242,0.333
5243,0.482
5244,0.97
5245,0.728
5246,0.45299999999999996
5247,0.95
5248,0.6
5249,0.447
5250,0.482
5251,0.339
5252,0.132
5253,0.732
5254,0.757
5255,0.035
5256,0.45299999999999996
5257,0.846
5258,0.456
5259,0.987
5260,0.9990000000000001
5261,0.031
5262,0.7959999999999999
5263,0.843
5264,0.339
5265,0.715
5266,0.9390000000000001
5267,0.449
5268,0.715
5269,0.9640000000000001
5270,0.604
5271,0.604
5272,0.929
5273,0.557
5274,0.049
5275,0.342
5276,0.339
5277,0.0
5278,0.894
5279,0.785
5280,0.897
5281,0.664
5282,0.949
5283,0.97
5284,0.715
5285,0.895
5286,0.071
5287,0.548
5288,0.604
5289,0.894
5290,0.95
5291,0.267
5292,0.9670000000000001
5293,0.915
5294,0.915
5295,0.584
5296,0.664
5297,0.515
5298,0.843
5299,0.728
5300,0.975
5301,0.895
5302,0.987
5303,0.95
5304,0.049
5305,0.6
5306,0.915
5307,0.027000000000000003
5308,0.035
5309,0.969
5310,0.612
5311,0.584
5312,0.079
5313,0.608
5314,0.28
5315,0.886
5316,0.216
5317,0.97
5318,0.449
5319,0.785
5320,0.515
5321,0.63
5322,0.952
5323,0.95
5324,0.95
5325,0.21600000000000003
5326,0.886
5327,0.342
5328,0.342
5329,0.879
5330,0.826
5331,0.54
5332,0.743
5333,0.049
5334,0.342
5335,0.715
5336,0.95
5337,1.0
5338,0.732
5339,0.732
5340,0.826
5341,0.515
5342,0.95
5343,0.875
5344,0.268
5345,0.035
5346,0.846
5347,0.45299999999999996
5348,0.996
5349,0.268
5350,0.449
5351,0.9570000000000001
5352,0.843
5353,0.826
5354,0.895
5355,0.728
5356,0.757
5357,0.915
5358,0.732
5359,0.9640000000000001
5360,0.732
5361,0.664
5362,0.409
5363,0.194
5364,0.355
5365,0.031
5366,0.132
5367,0.21600000000000003
5368,0.26
5369,0.633
5370,0.604
5371,0.983
5372,0.8490000000000001
5373,0.755
5374,0.548
5375,0.569
5376,0.826
5377,0.456
5378,0.45299999999999996
5379,0.437
5380,0.584
5381,0.295
5382,0.604
5383,0.506
5384,0.946
5385,0.105
5386,0.507
5387,0.755
5388,0.975
5389,0.843
5390,0.925
5391,0.757
5392,0.268
5393,0.324
5394,0.324
5395,0.728
5396,0.342
5397,0.743
5398,0.946
5399,0.161
5400,0.071
5401,0.449
5402,0.456
5403,0.981
5404,0.45299999999999996
5405,0.437
5406,0.268
5407,0.843
5408,0.969
5409,0.132
5410,0.95
5411,0.732
5412,0.371
5413,0.23199999999999998
5414,0.183
5415,0.886
5416,0.449
5417,0.929
5418,0.664
5419,0.39399999999999996
5420,0.97
5421,0.886
5422,0.228
5423,0.768
5424,0.191
5425,0.715
5426,0.185
5427,0.664
5428,0.268
5429,0.7959999999999999
5430,0.123
5431,0.715
5432,0.846
5433,0.8490000000000001
5434,0.715
5435,0.482
5436,0.161
5437,0.949
5438,0.732
5439,0.321
5440,0.834
5441,0.732
5442,0.755
5443,0.604
5444,0.826
5445,0.97
5446,0.624
5447,0.612
5448,0.515
5449,0.548
5450,0.732
5451,0.574
5452,0.145
5453,0.7509999999999999
5454,0.875
5455,0.929
5456,0.8490000000000001
5457,0.591
5458,0.803
5459,0.664
5460,0.814
5461,0.454
5462,0.117
5463,0.715
5464,0.914
5465,0.515
5466,0.914
5467,0.612
5468,0.9640000000000001
5469,0.9990000000000001
5470,0.569
5471,0.846
5472,0.96
5473,0.728
5474,0.875
5475,0.321
5476,0.987
5477,0.843
5478,0.757
5479,0.95
5480,0.548
5481,0.952
5482,0.7509999999999999
5483,0.39399999999999996
5484,0.447
5485,0.8490000000000001
5486,0.656
5487,0.45299999999999996
5488,0.9670000000000001
5489,0.21600000000000003
5490,0.267
5491,0.132
5492,0.757
5493,0.768
5494,0.656
5495,0.879
5496,0.895
5497,0.506
5498,0.515
5499,0.216
5500,0.826
5501,0.449
5502,0.9640000000000001
5503,0.63
5504,0.895
5505,0.548
5506,0.785
5507,0.772
5508,0.49200000000000005
5509,0.409
5510,0.26
5511,0.981
5512,0.161
5513,0.732
5514,0.6
5515,0.876
5516,0.26
5517,0.612
5518,0.161
5519,0.929
5520,0.983
5521,0.633
5522,0.7509999999999999
5523,0.7509999999999999
5524,0.228
5525,0.886
5526,0.321
5527,0.64
5528,0.507
5529,0.9670000000000001
5530,0.117
5531,0.471
5532,0.843
5533,0.664
5534,0.995
5535,0.591
5536,0.78
5537,0.63
5538,0.929
5539,0.409
5540,0.732
5541,1.0
5542,0.732
5543,0.886
5544,0.49200000000000005
5545,0.241
5546,0.105
5547,0.843
5548,0.9390000000000001
5549,0.925
5550,0.49200000000000005
5551,0.117
5552,0.449
5553,0.122
5554,0.49200000000000005
5555,0.515
5556,0.482
5557,0.9390000000000001
5558,0.95
5559,0.49200000000000005
5560,0.9670000000000001
5561,0.49200000000000005
5562,0.732
5563,0.21600000000000003
5564,0.826
5565,0.6
5566,0.241
5567,0.515
5568,0.7959999999999999
5569,0.8490000000000001
5570,0.584
5571,0.409
5572,0.772
5573,0.757
5574,0.342
5575,0.987
5576,0.664
5577,0.49200000000000005
