row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year
5882,G,False,28.0,True,True,X,Spouse,1.0,True,True,True,False,True,True,employed,self_employed,2.0,True,False,False,True,False,False,0,1,False,False,False,False,True,,,,,1,5.0,False,False,False,0,False,True,True,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5883,G,False,33.0,True,False,Q,Head,0.0,False,False,False,False,False,False,housewife_or_student,not_working,5.0,False,False,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,True,False,True,False,False,False,False,False,0,0,0
5884,C,False,57.0,False,False,P,Head,2.0,True,True,True,False,True,True,employed,irregular_seasonal,2.0,True,True,False,False,False,False,1,2,False,False,False,True,False,,,,,3,4.666666666666667,True,False,False,0,True,False,False,False,0,False,True,False,False,True,True,False,False,False,False,1,0,1
5885,G,False,15.0,True,False,X,Son/Daughter,2.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,True,True,False,False,False,False,1,2,False,False,False,False,False,,,,,3,4.333333333333333,False,False,False,0,True,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5886,D,False,32.0,True,True,Q,Spouse,1.0,True,True,True,True,True,True,employed,salaried,2.0,False,False,True,True,False,True,1,2,True,True,False,False,False,,,,,2,4.0,False,True,False,3,True,True,False,True,2,True,True,False,False,True,False,False,False,True,True,1,1,8
5887,C,False,23.0,True,True,Q,Spouse,1.0,False,True,True,False,False,True,employed,irregular_seasonal,1.0,False,False,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5888,A,False,46.0,True,False,Q,Head,0.0,False,True,False,True,True,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,0,0,False,False,False,False,True,,,,,1,2.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,1,0,1
5889,D,False,23.0,True,False,X,Spouse,1.0,True,True,True,False,False,True,employed,self_employed,2.0,False,False,False,True,False,False,1,2,False,True,False,False,True,,,,,1,4.0,False,False,True,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,1,0,1
5890,I,False,32.0,False,True,Q,Head,2.0,True,True,False,False,False,True,employed,salaried,5.0,False,False,False,False,True,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,2,False,False,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5891,A,False,51.0,True,True,P,Spouse,0.0,False,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,1,2,True,False,True,False,False,8.0,,,,1,5.0,False,False,True,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,1,0,2
5892,I,False,25.0,False,True,Q,Son/Daughter,2.0,True,True,True,False,False,True,employed,self_employed,5.0,True,False,False,True,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5893,A,False,26.0,False,True,Q,Head,0.0,False,True,True,True,True,True,employed,self_employed,5.0,False,False,False,False,False,False,0,0,False,False,True,False,True,,,,,1,4.0,False,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5894,D,False,35.0,True,True,X,Spouse,2.0,True,True,True,True,True,True,employed,salaried,2.0,False,True,False,False,False,True,2,2,True,True,False,True,False,,,,22.0,0,0.0,False,False,True,2,True,True,True,True,2,True,True,True,True,True,True,True,True,False,False,3,0,9
5895,I,False,35.0,True,True,Q,Spouse,1.0,False,True,True,False,False,False,housewife_or_student,not_working,5.0,False,True,False,False,False,False,1,2,False,True,True,False,False,,,,,0,0.0,True,True,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0
5896,D,True,30.0,True,True,Q,Spouse,1.0,True,True,True,False,True,True,employed,self_employed,2.0,True,True,False,True,False,False,0,0,True,True,True,False,True,,,,,5,4.4,False,False,False,0,False,False,False,False,0,False,False,False,True,True,False,False,False,False,False,2,0,3
5897,C,False,66.0,False,True,P,Head,1.0,True,True,True,False,True,True,employed,salaried,3.0,True,False,False,False,False,False,3,2,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,True,True,True,0,False,False,False,True,True,False,False,True,True,False,4,2,8
5898,C,True,25.0,False,False,Q,Son/Daughter,2.0,True,True,True,False,True,True,employed,salaried,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,2,False,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,0
5899,C,False,19.0,False,False,P,Son/Daughter,2.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,True,False,False,True,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,True,True,False,True,False,False,False,False,False,2,0,2
5900,D,True,27.0,True,False,X,Son/Daughter,2.0,True,False,True,False,False,True,employed,self_employed,3.0,True,True,False,True,True,False,1,2,False,False,False,False,True,,,,,2,3.0,False,False,True,2,True,True,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,2
5901,I,False,32.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,salaried,5.0,False,False,False,True,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,True,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5902,I,False,48.0,True,True,Q,Spouse,1.0,True,False,True,False,False,True,employed,salaried,1.0,False,False,False,False,True,False,0,0,False,False,False,False,False,,,,,1,3.0,False,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5903,I,False,21.0,True,True,Q,Son/Daughter,2.0,False,True,True,False,True,True,employed,salaried,1.0,False,False,False,False,True,False,1,2,False,False,False,False,False,,,,,1,4.0,False,True,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0
5904,J,False,21.0,True,True,X,Spouse,2.0,True,True,False,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,3,4.666666666666667,False,False,False,0,True,True,False,True,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5905,D,False,48.0,True,False,Q,Father/Mother,1.0,False,False,False,False,False,True,employed,self_employed,3.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,2,4.5,False,True,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5906,I,False,26.0,False,False,Q,Son/Daughter,0.0,False,True,True,False,False,True,employed,salaried,1.0,True,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1
5907,D,True,26.0,True,True,Q,Spouse,1.0,True,False,True,True,False,True,employed,self_employed,1.0,False,False,False,False,False,False,0,0,True,False,True,True,False,,,,,1,5.0,False,False,False,1,True,True,False,False,2,False,False,False,True,True,False,False,True,False,False,1,0,4
5908,A,False,40.0,True,True,Q,Spouse,0.0,False,True,True,False,False,False,housewife_or_student,not_working,1.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,3.0,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5909,I,True,50.0,True,True,Q,Spouse,0.0,False,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,1,4.0,False,False,False,3,True,False,False,False,2,True,True,False,False,True,True,False,False,True,False,1,1,1
5910,A,False,76.0,False,True,Q,Head,0.0,False,True,True,True,True,True,employed,irregular_seasonal,5.0,False,False,True,False,False,False,2,2,False,False,False,False,False,,,,,2,3.0,True,True,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5911,C,False,40.0,True,False,P,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,2.0,True,False,True,False,False,False,0,0,True,False,False,True,False,,,,,1,2.0,False,False,False,0,False,False,False,False,1,False,True,False,True,True,True,False,True,False,False,3,0,3
5912,C,False,23.0,True,True,P,Spouse,1.0,True,True,True,False,True,True,employed,salaried,2.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,1,2.0,True,False,False,0,False,False,False,False,1,True,True,False,False,True,False,False,False,False,False,0,0,1
5913,J,False,48.0,True,True,X,Head,1.0,False,False,False,False,True,True,employed,irregular_seasonal,4.0,True,False,False,True,False,False,1,2,False,False,True,False,False,,,,,2,5.0,True,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5914,A,False,56.0,True,True,Q,Spouse,0.0,False,True,True,False,True,False,housewife_or_student,not_working,1.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,1,3.0,True,True,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5915,D,False,34.0,True,True,N,Spouse,1.0,True,True,True,True,True,True,employed,irregular_seasonal,2.0,False,True,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5916,G,False,63.0,True,True,X,Spouse,2.0,True,True,True,False,True,True,employed,self_employed,3.0,True,True,False,True,False,False,2,2,False,True,True,False,True,,,,,2,4.5,True,True,False,2,True,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,4
5917,J,True,62.0,False,True,X,Head,2.0,False,True,True,True,False,False,other,other,3.0,True,True,False,False,False,False,0,0,True,True,False,False,True,,,,,3,4.666666666666667,False,False,False,1,True,True,False,True,2,False,True,True,False,True,True,True,False,True,False,2,1,5
5918,A,False,41.0,False,True,Q,Head,1.0,True,True,True,True,True,True,employed,salaried,3.0,False,False,False,False,False,False,1,2,False,False,False,True,False,,,,,0,0.0,True,True,False,3,True,True,True,True,2,True,True,True,False,True,True,True,False,False,False,1,0,1
5919,F,False,20.0,False,False,Q,Son/Daughter,1.0,False,True,True,True,True,True,employed,salaried,2.0,False,False,False,False,False,False,1,2,False,False,False,False,True,,,,,2,1.5,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5920,F,True,28.0,True,True,X,Father/Mother,2.0,True,True,True,False,False,True,employed,self_employed,2.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,2,True,True,True,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5921,D,True,31.0,True,False,X,Head,1.0,True,True,True,True,True,True,employed,self_employed,4.0,False,True,False,True,False,False,0,0,True,True,True,False,True,,,,,1,4.0,False,False,False,0,True,True,False,False,1,True,False,True,False,True,False,True,False,False,False,1,0,3
5922,J,False,82.0,False,False,X,Head,1.0,False,True,True,True,False,True,employed,irregular_seasonal,2.0,True,False,False,False,False,False,1,2,False,False,True,False,False,,,,,3,4.666666666666667,False,True,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5923,D,False,49.0,False,True,Q,Head,1.0,True,False,False,False,False,False,other,other,2.0,True,False,False,False,False,False,1,2,False,False,True,False,True,,,,,3,4.666666666666667,False,False,True,1,True,True,False,True,2,False,False,True,False,True,False,False,False,True,False,1,1,3
5924,G,False,27.0,True,False,X,Other,2.0,True,True,True,False,True,True,employed,salaried,4.0,False,False,True,False,True,False,0,0,True,True,False,False,False,,,,,1,2.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,6
5925,J,True,63.0,False,True,X,Head,0.0,False,True,False,False,True,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,1,2,False,False,False,False,True,,,,,3,5.0,True,True,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,1,0,1
5926,C,True,38.0,True,False,X,Spouse,1.0,True,True,True,True,True,True,employed,salaried,2.0,False,True,False,False,False,False,0,0,True,False,False,True,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
5927,G,False,31.0,True,True,X,Spouse,2.0,True,True,True,True,True,True,employed,self_employed,2.0,True,True,False,True,False,False,1,2,True,True,True,False,True,,,,,4,1.5,False,False,True,3,True,True,True,True,2,True,True,True,True,True,True,True,True,True,False,3,1,6
5928,G,False,18.0,False,False,X,Son/Daughter,2.0,True,True,True,True,True,True,employed,irregular_seasonal,2.0,False,False,False,False,False,False,2,2,True,False,False,False,True,,,,,2,2.0,True,False,True,2,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
5929,F,False,15.0,False,False,X,Son/Daughter,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5930,C,False,50.0,False,True,P,Head,2.0,True,True,True,False,False,True,employed,salaried,3.0,True,True,True,True,True,True,1,2,True,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,False,False,2,True,True,True,True,True,True,True,True,True,False,6,3,8
5931,J,False,34.0,True,False,X,Head,1.0,False,False,False,False,False,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,1,2,False,True,True,False,False,,,,20.0,2,5.0,True,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,True,False,0,1,0
5932,C,False,54.0,False,True,P,Head,3.0,True,True,True,False,True,True,employed,salaried,4.0,False,False,True,False,False,False,0,1,True,False,True,True,True,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,True,False,True,True,True,False,False,False,False,2,0,5
5933,G,False,34.0,True,True,N,Spouse,0.0,False,True,False,True,False,False,other,other,2.0,True,True,False,False,False,False,0,0,False,False,False,False,True,,,,,3,5.0,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5934,G,True,21.0,True,True,X,Head,2.0,True,True,True,False,True,False,unemployed,not_working,3.0,False,True,False,False,False,False,0,0,True,False,True,False,False,,,,,2,5.0,False,False,False,1,True,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
5935,I,False,55.0,True,True,Q,Spouse,2.0,True,True,True,False,True,False,housewife_or_student,not_working,4.0,False,True,False,False,False,False,0,0,False,True,True,False,True,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5936,D,False,29.0,True,True,X,Spouse,1.0,True,True,True,True,False,True,employed,self_employed,3.0,True,False,False,False,False,False,0,1,False,False,False,False,False,,,,,3,3.333333333333333,False,False,False,1,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,0,0,0
5937,F,True,27.0,False,False,Q,Son/Daughter,3.0,True,True,True,False,True,False,retired_or_disabled,not_working,2.0,False,True,False,True,False,False,1,2,True,True,True,False,True,,,,,1,1.0,True,True,True,1,True,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,2
5938,D,False,25.0,False,False,X,Head,1.0,True,True,True,False,False,True,employed,self_employed,4.0,True,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5939,J,False,30.0,True,True,X,Spouse,2.0,True,True,True,True,True,True,employed,salaried,2.0,True,True,True,True,True,False,1,2,False,False,True,False,True,,,,,4,5.0,True,True,True,1,False,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3
5940,F,False,84.0,True,True,Q,Spouse,0.0,False,True,True,True,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5941,J,False,20.0,False,False,X,Head,2.0,True,True,True,False,True,True,employed,irregular_seasonal,2.0,True,True,False,False,True,False,1,2,False,False,False,False,True,,,,,4,5.0,True,True,True,1,True,True,True,True,2,True,False,False,False,False,False,False,False,False,False,1,0,2
5942,D,True,23.0,True,True,Q,Spouse,2.0,True,True,True,True,True,True,employed,self_employed,2.0,True,False,False,True,True,False,1,2,False,False,True,False,False,,,,,0,0.0,True,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
5943,A,False,22.0,True,True,P,Spouse,2.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,1,2,False,False,False,False,False,,,,,1,5.0,False,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5944,F,False,39.0,True,True,X,Spouse,1.0,True,True,True,False,True,False,housewife_or_student,not_working,,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5945,I,True,65.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,self_employed,2.0,False,False,False,True,False,False,0,0,False,False,True,False,True,,,,,1,5.0,False,False,False,1,True,True,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5946,D,True,31.0,False,False,Q,Head,1.0,True,False,False,False,True,True,employed,self_employed,5.0,False,True,False,True,False,False,0,0,False,False,True,False,True,,,,,1,5.0,False,False,False,0,True,True,True,False,1,True,False,False,False,False,False,False,False,False,False,0,0,0
5947,I,False,49.0,False,True,Q,Head,0.0,False,True,True,False,False,True,employed,salaried,5.0,False,False,False,False,True,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5948,I,False,36.0,False,True,Q,Head,0.0,False,True,False,True,True,True,employed,self_employed,5.0,True,False,False,True,False,False,1,2,False,False,False,False,False,,,,,1,3.0,True,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5949,C,False,39.0,False,True,P,Head,2.0,True,True,True,True,True,True,employed,salaried,2.0,True,False,False,True,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,True,False,False,True,True,False,False,False,False,2,0,2
5950,I,False,29.0,True,True,Q,Spouse,1.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5951,J,False,36.0,True,True,X,Spouse,0.0,False,False,False,False,False,False,housewife_or_student,not_working,3.0,False,False,False,False,False,False,1,2,False,True,True,False,True,,,,,2,5.0,True,True,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,1,1,1
5952,A,True,29.0,False,True,Q,Head,1.0,False,True,True,False,False,True,employed,irregular_seasonal,4.0,False,False,False,False,False,False,2,2,False,False,False,False,False,,,12.0,,1,4.0,True,False,False,2,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5953,J,False,62.0,True,False,Q,Head,0.0,False,True,True,False,True,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,1,2,False,False,False,False,False,,,,,3,1.0,True,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,0,1,0
5954,D,False,15.0,False,False,X,Son/Daughter,2.0,True,True,True,True,False,True,employed,self_employed,2.0,True,False,False,False,False,False,2,2,False,False,False,False,False,,,,,2,3.0,False,True,False,0,True,False,True,False,1,True,False,False,False,False,False,False,False,False,True,1,0,1
5955,I,False,29.0,False,True,Q,Head,1.0,True,True,True,False,False,True,employed,irregular_seasonal,2.0,False,True,False,False,True,False,0,0,False,False,False,False,False,,,,,2,5.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5956,J,False,21.0,True,False,X,Head,2.0,False,False,False,True,True,False,unemployed,not_working,5.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,0,0.0,False,False,True,2,True,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,2
5957,F,False,15.0,True,False,N,Father/Mother,1.0,False,False,False,False,False,False,housewife_or_student,not_working,5.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5958,J,True,54.0,False,True,X,Head,3.0,True,True,True,False,False,True,employed,salaried,5.0,True,False,True,True,False,True,0,1,True,False,True,True,True,,,,,3,3.333333333333333,False,False,False,3,True,True,True,True,2,True,True,True,False,True,True,True,False,False,False,3,0,8
5959,C,False,28.0,True,True,P,Other,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,0,True,False,False,False,0,False,True,False,False,True,True,False,False,False,False,1,0,1
5960,F,False,30.0,True,True,Q,Spouse,0.0,False,True,True,False,False,True,employed,salaried,1.0,False,False,False,True,False,False,0,1,False,False,False,False,True,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5961,C,True,42.0,False,True,P,Head,1.0,True,True,True,True,True,True,employed,irregular_seasonal,5.0,False,False,False,False,False,False,0,0,True,False,False,True,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,True,False,True,True,True,False,True,False,False,2,0,2
5962,F,True,62.0,True,False,X,Other,1.0,True,True,True,False,False,True,employed,self_employed,2.0,False,True,False,True,False,False,3,2,True,False,False,False,True,,,,,1,3.0,False,True,True,2,True,False,False,False,2,False,True,False,False,True,False,False,False,False,False,1,0,2
5963,I,False,44.0,True,True,Q,Father/Mother,0.0,False,True,False,False,False,False,housewife_or_student,not_working,1.0,True,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5964,C,False,67.0,False,True,P,Spouse,1.0,True,True,True,False,True,False,retired_or_disabled,not_working,2.0,False,False,False,False,False,True,1,2,False,False,False,False,False,,,,,0,0.0,True,False,False,1,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5965,C,False,20.0,False,False,Q,Son/Daughter,2.0,True,False,False,False,False,True,employed,salaried,4.0,False,False,False,False,False,False,3,2,False,False,False,False,False,,,,,0,0.0,False,False,False,2,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
5966,J,False,49.0,False,False,Q,Head,1.0,False,True,False,False,True,True,employed,irregular_seasonal,5.0,True,True,False,True,False,False,0,0,False,False,True,False,True,,,,,1,5.0,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5967,F,False,35.0,False,True,X,Head,3.0,True,True,True,True,False,True,employed,salaried,5.0,False,False,False,False,True,False,0,0,True,False,True,False,True,,,,,0,0.0,False,False,False,1,True,True,True,False,2,True,True,False,False,True,True,False,False,False,False,1,0,4
5968,A,False,26.0,False,True,Q,Head,3.0,True,True,True,True,False,True,employed,irregular_seasonal,5.0,True,True,False,True,False,False,3,2,False,False,False,True,True,,18.0,,,1,4.0,True,True,False,1,True,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,2
5969,G,False,40.0,False,True,X,Head,2.0,True,True,True,True,True,True,employed,self_employed,4.0,False,False,False,True,False,False,1,2,True,True,False,True,True,,,,1.0,0,0.0,True,False,False,3,True,True,True,True,2,True,True,True,False,True,False,True,False,True,False,1,1,7
5970,G,False,20.0,True,False,X,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,3,2,False,False,True,False,False,,,,,3,1.6666666666666667,False,False,False,0,True,True,False,True,1,False,False,False,False,False,False,False,False,True,True,1,1,3
5971,A,False,29.0,False,False,Q,Son/Daughter,3.0,True,True,True,False,False,False,unemployed,not_working,1.0,False,False,False,False,False,False,2,2,False,False,False,False,False,,,,,0,0.0,True,True,True,1,True,True,True,True,2,True,False,False,False,False,False,False,False,False,False,0,0,1
5972,I,True,32.0,True,True,Q,Spouse,3.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,1,False,True,False,True,2,False,False,False,False,False,False,False,False,True,False,0,1,0
5973,J,False,20.0,False,True,X,Head,1.0,False,True,True,True,True,True,employed,irregular_seasonal,4.0,True,False,False,False,False,False,2,2,False,False,True,False,False,,,,,2,4.5,False,True,False,0,True,True,False,False,1,True,False,False,False,False,False,False,False,False,False,1,0,1
5974,C,True,22.0,False,True,P,Head,2.0,True,True,True,False,True,True,employed,self_employed,4.0,False,False,False,True,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,2,True,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
5975,I,False,52.0,True,True,Q,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,2,5.0,False,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5976,J,False,41.0,False,True,X,Head,2.0,True,True,True,False,False,True,employed,self_employed,5.0,True,False,False,False,False,False,1,2,False,False,False,False,True,,,,,1,2.0,True,False,False,1,True,True,False,False,2,False,False,False,True,True,False,False,False,False,False,1,0,3
5977,I,False,37.0,False,True,Q,Head,0.0,False,True,True,False,False,True,employed,self_employed,5.0,True,True,False,True,False,False,3,2,False,False,False,False,False,,,,,0,0.0,True,True,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5978,G,True,25.0,True,False,X,Head,2.0,True,True,True,True,True,False,housewife_or_student,not_working,3.0,False,False,False,True,False,False,0,0,False,False,True,False,False,,,,,1,1.0,False,False,False,3,True,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
5979,F,False,35.0,False,True,Q,Son/Daughter,2.0,True,True,True,True,False,False,housewife_or_student,not_working,2.0,True,True,False,False,False,False,1,2,False,False,False,False,True,,,,,0,0.0,True,True,True,0,True,True,False,False,1,True,False,False,True,True,False,False,True,False,False,1,0,2
5980,G,False,22.0,False,False,X,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,True,False,False,False,False,False,1,2,True,False,False,False,False,,,,,1,5.0,False,False,True,2,True,True,True,True,2,True,False,False,False,False,False,False,False,False,True,1,0,4
5981,G,True,24.0,True,False,X,Other,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,True,True,True,True,True,,,,,3,3.333333333333333,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,7
5982,D,False,38.0,True,False,Q,Spouse,1.0,True,False,True,True,True,True,employed,self_employed,4.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,1.0,False,False,False,2,True,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
5983,A,False,25.0,True,True,Q,Spouse,3.0,True,True,True,False,True,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
